id;Active (0/1);Name *;Categories;Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);SKU;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);image url;Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse
80617;1;Visiere De Casque Impact;202;45.37;1;29.0368;;;;;;0021595.318;0021595.318;Freidig;Acerbis;;;;;;;;2;;;;;;Visière de casque ;Visiere De Casque Acerbis Impact<p>Permet de limiter :</p><ul><li>l'aveuglement des rayons du soleil</li><li>la poussière</li><li>les insectes</li><li>l'humidité</li></ul><br><p>Il existe deux types de visières de casque :</p><ul><li>l'écran : devant les yeux, sur le casque intégral et modulable</li><li>la casquette : au niveau du front, sur le casque de moto-cross et jet</li></ul>;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/0021595.318_0.jpg;0;Couleur:Noir:1,Type de casque:Visière:2,Genre:Unisexe:3,Marque:Acerbis:11,Modèle:Impact:12,;;;;;;;;;;
80618;1;Visiere De Casque Impact Junior;202;45.37;1;29.0368;;;;;;0021613.010;0021613.010;Freidig;Acerbis;;;;;;;;0;;;;;;Visière de casque ;Visiere De Casque Acerbis Impact Junior<p>Permet de limiter :</p><ul><li>l'aveuglement des rayons du soleil</li><li>la poussière</li><li>les insectes</li><li>l'humidité</li></ul><br><p>Il existe deux types de visières de casque :</p><ul><li>l'écran : devant les yeux, sur le casque intégral et modulable</li><li>la casquette : au niveau du front, sur le casque de moto-cross et jet</li></ul>;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/0021613.010_0.jpg;0;Couleur:Orange:1,Type de casque:Visière:2,Genre:Enfant:3,Marque:Acerbis:11,Modèle:Impact Junior:12,;;;;;;;;;;
80619;1;Visiere De Casque Impact Junior;202;45.37;1;29.0368;;;;;;0021613.281;0021613.281;Freidig;Acerbis;;;;;;;;0;;;;;;Visière de casque ;Visiere De Casque Acerbis Impact Junior<p>Permet de limiter :</p><ul><li>l'aveuglement des rayons du soleil</li><li>la poussière</li><li>les insectes</li><li>l'humidité</li></ul><br><p>Il existe deux types de visières de casque :</p><ul><li>l'écran : devant les yeux, sur le casque intégral et modulable</li><li>la casquette : au niveau du front, sur le casque de moto-cross et jet</li></ul>;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/0021613.281_0.jpg;0;Couleur:Bleu:1,Type de casque:Visière:2,Genre:Enfant:3,Marque:Acerbis:11,Modèle:Impact Junior:12,;;;;;;;;;;
80620;1;Visiere De Casque Kryptonite;202;45.37;1;29.0368;;;;;;0021637.346;0021637.346;Freidig;Acerbis;;;;;;;;2;;;;;;Visière de casque ;Visiere De Casque Acerbis Kryptonite<p>Permet de limiter :</p><ul><li>l'aveuglement des rayons du soleil</li><li>la poussière</li><li>les insectes</li><li>l'humidité</li></ul><br><p>Il existe deux types de visières de casque :</p><ul><li>l'écran : devant les yeux, sur le casque intégral et modulable</li><li>la casquette : au niveau du front, sur le casque de moto-cross et jet</li></ul>;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/0021637.346_0.jpg;0;Couleur:Rouge:1,Type de casque:Visière:2,Genre:Unisexe:3,Marque:Acerbis:11,Modèle:Kryptonite:12,;;;;;;;;;;
80621;1;Evs 909 Casquette Flex-Fit Noir One Size;238;26.85;1;15.036;;;;;;1053000;1053000;Freidig;;;;;;;;;0;;;;;;;<ul><li>Casquette taille unique noire Flex-Fit</li></ul>;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/1053000 090_0.jpg;0;Couleur:Noir:1,Type de casque:Accessoires:2,Genre:Unisexe:3,;;;;;;;;;;
80623;1;Joint Caoutchouc Casque Premier Vintage;202;24.07;1;15.4048;;;;;;45629;45629;Freidig;Premier;;;;;;;;4;;;;;;Visière de casque ;Visière De Casque Premier Vintage<p>Permet de limiter :</p><ul><li>l'aveuglement des rayons du soleil</li><li>la poussière</li><li>les insectes</li><li>l'humidité</li></ul><br><p>Il existe deux types de visières de casque :</p><ul><li>l'écran : devant les yeux, sur le casque intégral et modulable</li><li>la casquette : au niveau du front, sur le casque de moto-cross et jet</li></ul>;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/45629_0.jpg;0;Couleur:Noir:1,Type de casque:Visière:2,Genre:Unisexe:3,Marque:Premier:11,Modèle:Premier Vintage:12,;;;;;;;;;;
80624;1;Visiere De Casque Premier Ares   44100;202;62.04;1;39.7056;;;;;;45900;45900;Freidig;Premier;;;;;;;;0;;;;;;Visière de casque ;Visière De Casque Premier Ares<p>Permet de limiter :</p><ul><li>l'aveuglement des rayons du soleil</li><li>la poussière</li><li>les insectes</li><li>l'humidité</li></ul><br><p>Il existe deux types de visières de casque :</p><ul><li>l'écran : devant les yeux, sur le casque intégral et modulable</li><li>la casquette : au niveau du front, sur le casque de moto-cross et jet</li></ul>;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/45900 090_0.jpg;0;Couleur:Noir:1,Type de casque:Visière:2,Genre:Unisexe:3,Marque:Premier:11,Modèle:Premier Ares:12,;;;;;;;;;;
80625;1;Visiere De Casque Premier Free ;202;41.67;1;26.6688;;;;;;45917;45917;Freidig;Premier;;;;;;;;1;;;;;;Visière de casque ;Visière De Casque Premier Free<p>Permet de limiter :</p><ul><li>l'aveuglement des rayons du soleil</li><li>la poussière</li><li>les insectes</li><li>l'humidité</li></ul><br><p>Il existe deux types de visières de casque :</p><ul><li>l'écran : devant les yeux, sur le casque intégral et modulable</li><li>la casquette : au niveau du front, sur le casque de moto-cross et jet</li></ul>;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/45917_0.jpg;0;Couleur:Blanc:1,Type de casque:Visière:2,Genre:Unisexe:3,Marque:Premier:11,Modèle:Premier Free:12,;;;;;;;;;;
80626;1;Sèche Casque Sd-Dry;202;175;1;140;;;;;;90804;90804;Freidig;;;;;;;;;4;;;;;;;<ul><li>Ventilation en flux constant d’air ambiant ou chauffé -57º C</li><li>temps de séchage programmable (180 minutes maxi)</li><li>coupure automatique en fin de séance</li><li>lonisation électronique</li><li>destruction des bactéries et molécules malodorantes</li></ul>;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/90804_0.jpg,https://www.motogoodeal.ch/img/import/90804_1.jpg;0;Type de casque:Accessoires:2,Genre:Unisexe:3,;;;;;;;;;;
80627;1;Visiere Acerbis Casque Bleu;202;45.37;1;15.8795;;;;;;AC67 76 BL;AC67 76 BL;Freidig;Acerbis;;;;;;;;2;;;;;;;<p>Visiere Acerbis Casque Bleu;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/AC67 76 BL_0.jpg;0;Couleur:Bleu:1,Genre:Unisexe:3,Marque:Acerbis:11,;;;;;;;;;;
80628;1;Visiere Acerbis Casque Noir;202;45.37;1;15.8795;;;;;;AC67 76 S;AC67 76 S;Freidig;Acerbis;;;;;;;;4;;;;;;;<p>Visiere Acerbis Casque Noir;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/AC67 76 S_0.jpg;0;Couleur:Bleu:1,Genre:Unisexe:3,Marque:Acerbis:11,;;;;;;;;;;
80630;1;Visiere Casque Enfant Profile;202;32.41;1;11.3435;;;;;;AC69 13;AC69 13;Freidig;;;;;;;;;1;;;;;;;<p>Visiere Casque Enfant Profile;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/AC69 13_0.jpg;0;Genre:Enfant:3,Modèle:Profile:12,;;;;;;;;;;
80632;1;Mr 202 Casque Jet Visière;202;63.89;1;40.8896;;;;;;MR202 VIS C;MR202 VIS C;Freidig;;;;;;;;;0;;;;;;;<p>Mr 202 Casque Jet Visière - Claire;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/MR202 VIS C_0.jpg;0;Modèle:Mr 202:12,;;;;;;;;;;
80633;1;Mr 202 Casque Jet / Ecran Solaire;202;156.48;1;78.24;;;;;;MR202 WS ;MR202 WS ;Freidig;;;;;;;;;0;;;;;;;<p>Mr 202 Casque Jet / Ecran Solaire en blanc - noir;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/MR202 WS 069 S_0.jpg;0;Couleur:Blanc-noir:1,;;;;;;;;;;
80634;1;Mr 215 Casque Jet;202;175;1;87.5;;;;;;MR215 MA;MR215 MA;Freidig;;;;;;;;;0;;;;;;;Ecran Solaire;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/MR215 MA_0.jpg;0;;;;;;;;;;;
80635;1;Mr 215 Casque Jet Visière;202;63.89;1;40.8896;;;;;;MR215 VIS C;MR215 VIS C;Freidig;;;;;;;;;1;;;;;;;Claire;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/MR215 VIS C_0.jpg;0;Modèle:Mr 215:12,;;;;;;;;;;
80636;1;Mr 215 Casque Jet Visière;202;63.89;1;40.8896;;;;;;MR215 VIS D;MR215 VIS D;Freidig;;;;;;;;;2;;;;;;;Teintée;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/MR215 VIS D_0.jpg;0;Modèle:Mr 215:12,;;;;;;;;;;
80637;1;Mr 312 Casque Jet Visière;202;54.63;1;34.9632;;;;;;MR312 VIS C;MR312 VIS C;Freidig;;;;;;;;;0;;;;;;;Claire;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/MR312 VIS C_0.jpg;0;Modèle:Mr 312:12,;;;;;;;;;;
80638;1;Mr 313 Casque Jet Visière Claire;202;63.89;1;40.8896;;;;;;MR313 VIS C;MR313 VIS C;Freidig;;;;;;;;;3;;;;;;;;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/MR313 VIS C_0.jpg;0;Modèle:Mr 313:12,;;;;;;;;;;
80639;1;Tucano Wb  Jet Under-Helmet;202,229;43.52;1;24.3712;;;;;;T618WB-090-;T618WB-090-;Freidig;Tucano;;;;;;;;3;;;;;;;<ul><li>Couleur: Noir</li><li>Matière: 100 % Soie</li></ul>;;;;;;;;1;2016-03-17;2016-03-17;1;https://www.motogoodeal.ch/img/import/T618WB-090-_0.jpg;0;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
